company_id,company_name,job_postings
3796,AllianceBernstein,3
11878,Centric Consulting,3
4796993,FreshRealm,3
98137185,Novaris Search,3
2883827,"Censis Technologies, Inc.",3
1458842,"T.W. Frierson Contractor, Inc.",3
27228972,Hard Rock Hotel & Casino Atlantic City,3
19499,Ruffalo Noel Levitz,3
133367,Leader Bank,3
2690,John Hancock,3
26749,Advantage Tech,3
1051998,"Anveta, Inc",3
8261108,Mary Bridge Children's Hospital,3
1608778,Stevens Capital Management LP,3
18131492,Insigneo,3
79365128,"Cira Tek, Inc",3
1145589,HERVIS Sport- und Modegesellschaft mbH,3
143442,HomeTrust Bank,3
29622,Gecko Hospitality (Corporate),3
69989,Performance Team,3
27159667,"MCP USA, Inc.",3
165053,MRINetwork,3
55057585,Marmon Foodservice Technologies,3
15991,Beazley,3
42433421,"CultivaHR, LLC",3
80030090,Haleon,3
28665474,Early Autism Services,3
1970,Rabobank,3
1047500,Keller Augusta,3
147899,"RK Management Consultants, Inc.",3
594333,"SANS Consulting Services, Inc.",3
1575652,Neos Consulting Group,3
72559323,topGrads,3
16582,Theory,3
3750699,Cohesity,3
16265636,Ascension at Home,3
279556,Genex Services,3
3711368,Sky Ridge Medical Center,3
28133267,The ProLift Rigging Company,3
9414559,Sayari,3
1138369,"Century Communities, Inc. (NYSE:CCS)",3
27016229,CornerStone Professional Placement,3
82996293,Sterling Search Partners,3
74134329,Ascension Marketing Inc,3
14251,Dallas Fort Worth International Airport (DFW),3
100767138,K&K Global Talent Solutions Inc.,3
222632,Averro,3
5977,FM Global,3
276872,DeWinter Group,3
860860,FST Logistics,3
647285,"E2 Consulting Engineers, Inc.",3
20088,CoreCivic,3
75609384,Avison Young | US,3
56737,Razer Inc.,3
10172550,Huntress,3
74367050,Expert Enterprise Utah,3
11251474,InProduction,3
39999,Allen Lund Company,3
98053583,Confidential Company,3
2663291,Deerpath Capital,3
1822067,USALCO,3
76126558,Corpay,3
14749912,Midas Consulting,3
520215,European Wax Center,3
402048,Veeva Systems,3
3925,Akamai Technologies,3
60540,Quantcast,3
3281893,CTS Engines,3
43271,Soliant,3
838311,Rubicon Research Pvt Ltd,3
10799820,Transcend Solutions,3
5062412,AdvantageCare Physicians,3
35666630,WiseHR Group,3
25656,"Fredrikson & Byron, P.A.",3
19076715,Westmark School,3
15823,Guggenheim Partners,3
810233,Management Recruiters of Tallahassee,3
7955,The Children's Place,3
17628,Kainos,3
729043,AVE by Korman Communities,3
701152,Comar,3
55167,Fulton Bank,3
11784644,WSN,3
973991,Qsource,3
32889,KAYAK,3
82317463,HR Influenced,3
3881,University of Chicago,3
67761,Central Ohio Technical College,3
100742632,TalentForge Solutions,3
10456,Nordson Corporation,3
66278935,Avient Corporation,3
5095714,Sante Group Companies,3
98830971,Reliatus Behavioral Health,3
444926,Hogan Transportation Companies,3
1277980,"Partner's Consulting, Inc.",3
35662743,Amplity Health,3
809397,Law Firm,3
2206,LexisNexis,3
24464,Bottega Veneta,3
47738,"The GEO Group, Inc.",3
3708541,March Capital,3
28595302,Caliber Auto Care,3
138567,axogen,3
82333689,Raleigh Oaks Behavioral Health,3
13076,New Resources Consulting,3
7357,Blue Cross Blue Shield of Michigan,3
101505097,Joinrs US,3
6583153,PAIGE,3
101459,Davalyn Corporation,3
16182096,Rise Baking Company,3
69172028,BioMADE,3
613385,SBI Partners,3
6192,Schindler Elevator Corporation (U.S.),3
1724775,The Bergaila Companies,3
3181,University of Minnesota,3
240158,ReliaQuest,3
1526,Agilent Technologies,3
42822796,Pulse Healthcare Services,3
2810305,Navigate Power,3
29024195,Goldman Lloyds,3
17529,The Jackson Laboratory,3
2624,Columbia University,3
3598340,BOWA Construction,3
77869403,Umanist Staffing,3
21130,"Brasfield & Gorrie, LLC",3
18389,"Kraft & Kennedy, Inc.",3
18805639,American Health Plans,3
87147260,Achieve,3
18106243,Sophus IT Solutions,3
29316587,Hubcom,3
79445261,The Smith Family Agency,3
243103,QS Quacquarelli Symonds,3
5050,Alfa Laval,3
15922247,Mainspring Energy,3
1642843,Pronix Inc,3
71301545,Mercor,3
93264619,The Glide Group,3
10674187,Above the Bar,3
100302,Chamberlain University,3
4541,National Football League (NFL),3
28974490,Dover Food Retail,3
34955371,Piper Sandler,3
162380,Alliant Energy,3
11705937,"Parker Placements NY, Inc.",3
7587370,GrayWolf,3
9505319,Matech,3
16222659,SAY Group,3
56429861,Taurus Search,3
35533147,Covetrus,3
78461596,Specialty1 Partners,3
18344349,ViaBot,3
15038,Humanscale,3
35681828,"Axcex Media, LLC",3
11269080,"Select Recruiting Group, LLC",3
83022857,Dataquad Inc.,3
225063,EverStaff,3
5153912,Pacific Retail Capital Partners,3
74283968,FourthSquare,3
15110,Innovative Systems Group,3
97444882,SalesLight,3
19349,Carollo Engineers,3
123937,Visiting Nurse Health System,3
9029,Nilfisk,3
1086439,Bauer Foundation Corp.,3
1188909,ImageFIRST,3
90548177,Eviden,3
1360062,"Agile Global Solutions, Inc",3
92709511,Reliance Matrix,3
66105,TowneBank,3
27148871,Cardone Capital,3
1885848,Elk Grove Unified School District,3
3970527,Mid Oregon Personnel Services,3
82489,Kenco Group,3
2023329,Flight Crew International,3
1331777,Richards Building Supply Co.,3
9018,Macmillan,3
3023479,Iowa Select Farms,3
3051709,Fast Pace Health,3
35497435,"CB Partners, LLC",3
34585,Carhartt,3
12658339,Straumann Group,3
3937514,Mickey Truck Bodies,3
1357658,Gesa Credit Union,3
2584453,HCA Florida Blake Hospital,3
37561,IPG Photonics,3
10358016,"QuVa Pharma, Inc.",3
584683,FEI Systems,3
15221948,JSR Tech Consulting,3
2240,Juniper Networks,3
83111,Kantar,3
7575346,HireGrowth Executive Search Group,3
78290955,OnDeck Solutions,3
2998033,Diptyque Paris,3
2245479,AEG FUELS,3
14514065,EIT Professionals Corp,3
765222,Children's Institute,3
137533,Avanti Staffing,3
12644759,INNIO Group,3
327639,"Carrington Holding Company, LLC",3
21971,Kastle Systems,3
165964,"Susquehanna International Group, LLP (SIG)",3
5303168,RYAM,3
17983361,Flexon Technologies Inc.,3
82823467,Innovative Network of Knowledge,3
81095514,A & L Machining Inc,3
17626,Johnson Financial Group,3
64274685,Apt,3
1659,Beth Israel Deaconess Medical Center,3
20700988,Altum Solutions,3
163225,Costco Wholesale,3
86860077,Harris Global Business Services (GBS),3
11193112,"Coalition, Inc.",3
47420,OCC,3
7944692,"WEBCO HR, Inc",3
3812750,Keysight Technologies,3
17022,Supplemental Health Care,3
33301910,S3B Global,3
251337,Life Search Technologies,3
22313360,Right Choice Resources,3
164774,Lowe,2
243302,Global Executive Solutions Group,2
18554518,Proviniti,2
1040010,Active Minerals International,2
22790,Mercer Advisors,2
17002,OMNIVISION,2
78066259,Coast,2
22133,Southwest Gas Corporation,2
448970,Maryland Legal Aid,2
9329448,SIXGEN,2
76918,San Antonio Regional Hospital,2
10108343,Talentful,2
1799170,Hillcrest Transitional Housing,2
36164287,Local Bounti,2
15098,Graham Packaging,2
2642086,LifeMoves,2
403275,F.N.B. Corporation,2
15262936,Moog Aircraft,2
10639070,Milk Makeup,2
106755,Human Resource Dimensions,2
82327174,Niural,2
6096,UNSW,2
239993,Machine Solutions Inc.,2
27008813,KODE Labs,2
33191355,Florida Financial Advisors,2
74900349,Paramount+,2
19283,Trinity Consultants,2
145829,MMD Services,2
11115535,iWorld Professionals,2
248371,Maggy London Group,2
120684,OxBlue,2
18373097,Gem,2
91327712,Kardo.AI,2
5896972,DEXSTA Federal Credit Union,2
15260742,Med-Bill Corporation,2
15668,Wesleyan University,2
5044,USAID,2
71147237,Texas Therapy Resources,2
5093945,Team Ruby Henderson,2
213536,Garrison,2
91638,Jared the Galleria of Jewelry,2
8838419,"Metal Processing Group, an Affiliate of The Heico Companies",2
1660010,MOD Pizza,2
362558,Manhattan Strategy Group,2
413617,AGI,2
93871123,UMass Amherst Foundation,2
82812960,PACCAR Technical Center,2
27788,"AWC, Inc.",2
11204351,Compliance Group Inc,2
1195377,KBRA,2
32118,Hotel del Coronado,2
66935,Boomi,2
548688,Germfree,2
12908,2K,2
81167,Farmingdale State College,2
3331119,Townsquare Interactive,2
166079,SpartanNash,2
86047580,Yaddala Consulting LLC,2
60096806,"MANDARICH LAW GROUP, LLP",2
912358,"Sunray Enterprise, Inc.",2
807257,Asana,2
22660,AC Lion Digital Executive Search,2
75103348,Acruex Inc.,2
716802,Micro Control Company,2
71553414,Camino Search,2
1113121,Western Exterminator Company,2
13288,Accruent,2
74447924,FirstFour Staffing,2
266421,KI,2
131324,MedSpeed,2
10851139,Barnum Financial Group,2
35535319,"Peskind Executive Search, Inc. ",2
80241339,FERMÀT,2
3228267,ChoiceLocal,2
99258,Ariela & Associates International,2
75437831,Carbonsoft,2
6628871,Ludwig Marketing & Sales,2
10949908,SciPro,2
165423,PEAK Technical Staffing USA,2
2609441,Loberg Construction Company,2
458390,NSM Insurance Group,2
12781,Detroit Medical Center,2
24608,Symetri USA,2
934361,Summit Orthopedics,2
1490257,SK Food Group Inc,2
1259,Atos,2
2483719,Upstream Rehabilitation,2
51389,Coors Distributing Company,2
1119919,Impulse Creative,2
728320,Excelerate Energy,2
73019470,ARQAI LLC,2
464988,Curriculum Associates,2
2233035,Public Service Company of New Mexico (PNM),2
81128,FM Industries,2
658538,MCI USA,2
76245421,Bedford Staffing ,2
30772606,Cohere Health,2
10599040,gridX,2
11193,Venable LLP,2
55895,Mimecast,2
76087721,Trafodion,2
44795,Morgan Properties,2
37192662,Cambium,2
89795356,The Elm ,2
2503130,Noom,2
97523,Allied Benefit Systems,2
1095818,Ad,2
2865,Visteon Corporation,2
9344169,Empower Pharmacy,2
1490433,"PRISM Plastics, Inc.",2
64862701,8th Avenue Food & Provisions,2
78738610,Vernon Construction & Development,2
18649249,AIM World Services,2
26855,Scalian,2
40771369,CORE Foodservice,2
291182,Grace Technologies,2
2616019,Travefy,2
1147291,KRA Corporation,2
4005968,Ortho Rhode Island,2
15959393,CAPLING LEVELING INC,2
37871,Performant Corp,2
1331632,"Cameo Global, Inc. (Acquired by New Era Technology in 2023)",2
64379,"Motus Recruiting and Staffing, Inc.",2
1791668,Public Preparatory Network,2
45729247,Axis Portable Air,2
16075064,"Saint John Hospital, Inc.",2
27853,Zywave,2
79776103,Inspire Marketing,2
10894709,Dandy,2
16827,Five9,2
2686249,V R Della Infotech INC- V R Della group,2
152049,"DDJ Myers, an ALM First Company",2
98059616,Syensqo,2
10516388,Schrill Technologies Inc.,2
5211152,ExecThread,2
377841,Fourteen Foods,2
5271203,GCG - We Make Connections Possible!,2
421658,Avenues International Inc.,2
1741663,SisterLove,2
12397,Miami Dade College,2
1257299,BroadcastMed,2
29035,"Curtis Instruments, A Kohler Co.",2
17460,TPG,2
51596814,CentroMotion,2
955494,Expert Technical Solutions,2
27122117,Office of Environmental Health Hazard Assessment (OEHHA),2
18023289,Ensis Corp,2
38400,"Ambassador Personnel, Inc.",2
11869260,Retool,2
33801,Penn National Insurance,2
1528180,START Treatment & Recovery Centers,2
94146203,R92,2
18880849,Bounteous,2
83062141,Ezee Tech Sol,2
76259801,Elevated Search Partners,2
11016612,Formation Bio,2
2341517,USDA Animal and Plant Health Inspection Service (APHIS),2
2720583,"Stealth Monitoring, Inc.",2
3726781,Thermal Concepts,2
669285,JCB North America,2
11813143,AXA XL,2
2563046,Tris Pharma,2
75835,"NanoString Technologies, Inc.",2
10116802,"Northstar Refrigeration, Inc.",2
96217861,PAM Health Rehabilitation Hospital of Fargo,2
1323519,Conspicuous,2
97704,Adjmi Apparel Group,2
4817128,Executive Career Partners,2
740521,New York State Division of Criminal Justice Services,2
3652928,"Platinum Enterprise Solutions, Inc.",2
1593331,Prospect Schools,2
3934077,Waldron Mercy Academy,2
449549,The Custom Group of Companies,2
36130,Frazer Jones,2
319194,"Dayton T. Brown, Inc.",2
82533810,"Trident Talent Group, LLC.",2
10889358,flyExclusive,2
6447213,"Method Recruiting, a 2x Inc. 5000 company",2
784652,Shopify,2
3131,The HEINEKEN Company,2
82333881,Bracco Medical Technologies,2
66639490,Organizational Partners Consulting Group (OP Consulting Group LLC),2
9237399,KENZO Mode,2
138032,Ames Construction,2
14344,Wildlife Conservation Society,2
2107535,CalWest Educators Placement,2
17639,Nth Degree,2
5161,Morningstar,2
33649,"Ryan Companies US, Inc.",2
2330605,Harper Associates,2
2114711,"J.R. Berry Search Group, Inc.",2
6652390,LILT,2
16215683,Neva Recruiting,2
610863,Medi-Weightloss®,2
65380,Prolacta Bioscience,2
7600286,"Clover Consulting, Inc.",2
437112,Scripps Montana/MTN,2
96666603,EV.Careers,2
18137,Axiom,2
89898957,Lincoln Property Company,2
5070861,Rutgers School of Dental Medicine,2
16170674,TriStar Centennial Medical Center,2
3100,U.S. Department of State,2
3517936,Futran Solutions,2
19732,Phoenix Suns,2
2468967,Aquent Studios,2
1878695,QuantumScape,2
93331678,"Tier One Technologies, LLC",2
4611,Massachusetts Department of Public Health,2
2049094,"Promantis, Inc.",2
68560795,Peek Consulting Group,2
4845307,"Element Science, Inc.",2
3877442,Coffey McPharlin Trial Law,2
90987,Hydro-Gear,2
99896168,The Stephens Agency,2
3235980,FiscalNote,2
16112985,"Goldbelt C6, LLC",2
345295,Pet Supplies Plus,2
42537,Spire,2
617961,Sarepta Therapeutics,2
1612748,Slack,2
684686,"Shared Medical Services, Inc.",2
2394540,LoanCare,2
33453885,Gordian Biotechnology,2
929276,Russo & Gould LLP,2
85570,Technicon Design,2
96490188,Inizio Engage,2
372899,ALL4,2
4285303,MatchBuilt,2
22883,Genetec,2
13305769,Satguru Technosoft Consulting Group Inc. (STCG),2
49025,Douglas Emmett,2
249216,WideNet Consulting Group,2
92959390,The Hiersche Agency,2
9381059,Blackpoint Cyber,2
126405,iiicareer | Interesse International Inc.,2
99302646,Good Carbon Co.,2
1633419,Charleston Promise Neighborhood,2
36662,Ringling College of Art and Design,2
1072142,Damco Solutions,2
1926904,The Spinrad Group,2
20489,St. John Knits,2
64538444,Integrated Pain Solutions,2
3098,Reckitt,2
10864447,Hackensack Meridian Health,2
35530106,SCOUT Solutions,2
110566,Alpine Home Air,2
2664556,"Host Healthcare, Inc.",2
117611,Idaho Housing and Finance Association,2
372589,TIM Brasil,2
77766673,Vertex Hospitality Group,2
82488337,Somnea Health,2
11112095,Silgan Dispensing,2
64508445,Adaptive Technology Insights,2
14542824,TriOptus,2
9180986,"Cardinal Compliance Consultants, LLC",2
296148,Golden Valley Health Centers,2
1802856,Weifield Group Contracting,2
15835774,New York State Department of State,2
119422,PBS Engineering and Environmental,2
301071,"FUJIFILM Cellular Dynamics, Inc",2
96925,TRIAD Engineering Corp,2
950989,Armstrong Transport Group,2
22141,Tucson Electric Power,2
5210,L.E.K. Consulting,2
33208579,Exxir,2
2192,Chevron,2
19003,Bankrate,2
15160138,VHL Technologies Inc,2
6529017,Brillius,2
16531,CorVel Corporation,2
39218,Marist School,2
19074477,Apothecarie,2
1130658,Sycamores,2
94355,RECARO Aircraft Seating,2
30898036,Notion,2
3223787,"Collaborate Solutions, Inc",2
9506368,New Story ,2
11685050,Mindful Care,2
100911061,Copper State Executive Search,2
69819011,Lion Search Group,2
33242238,Cornell Cooperative Extension of Ulster County,2
30226705,TechEra Global Inc,2
19731,Monterey Bay Aquarium,2
70457630,SQOR Technologies Inc.,2
21469,E Ink Corporation,2
125683,YMCA of Metropolitan Fort Worth,2
475262,NikSoft Systems Corporation,2
415728,Stratasys,2
115516,"Herbein + Company, Inc.",2
166338,Texas Christian University,2
213873,ASAP Staffing Services,2
10855353,Altice USA,2
53913,EDF Renewables North America,2
70268411,Aligned Solutions- Placement Experts,2
4999305,Connatix,2
718471,ISoftech Inc,2
77724572,Third Harmonic Bio,2
2352463,"CareMetx, LLC",2
123034,Stemilt Growers,2
10265385,GP Transco,2
11136682,Techniplas,2
102075906,BilliMD,2
720051,ESI Inc. of Tennessee,2
6922425,ofi,2
272517,Acuity Insurance,2
69506361,LinqCare,2
573871,Climate Earth,2
42887005,The Wise Seeker,2
1476269,ZRS Management,2
18272816,Klamath Basin Behavioral Health (KBBH),2
14839430,Global Recruiters of Richmond (GRN),2
23732324,DBM Vircon,2
2711102,"SD Solutions, LLC",2
684349,HireBetter,2
53395150,Waivly,2
32815,Martin Brower,2
1002880,More Than Words,2
760913,Current Power,2
393562,Toyota Boshoku America,2
27010,Monigle,2
26051,Linamar Corporation,2
92739568,AppTainable,2
80249,Concept Software & Services INC,2
1252897,Navarro Research and Engineering,2
647731,Passages Malibu,2
703010,HighRes Biosolutions,2
37437,Groupe Dynamite,2
656412,"ServiceSource, Inc",2
299305,Masiello Employment Services - A Leddy Group Company,2
147345,"Robson Forensic, Inc.",2
14488,Transurban,2
487582,Northwest Kidney Centers,2
9567,Neurocrine Biosciences,2
78787192,MDMartin Staffing,2
913665,Mariner Finance,2
10243020,Sintavia,2
2440233,"Flogistix, LP",2
18272125,The Great. / Emily + Meritt,2
13033,Rittal North America LLC,2
33183033,Livent,2
15291295,HCA Florida Woodmont Hospital,2
13625069,"MARS-TECHNOMINDS, INC",2
36341,Mystic Lake Casino Hotel,2
33182887,IT Automation LLC,2
11467712,"Agilant Solutions, Inc.",2
102342021,Sparkle Dryclean,2
18961,Cato Corporation,2
71880744,Goldbelt Frontier LLC,2
786063,New Age Software Services,2
1242080,Sears Home Services,2
14014683,Smithers,2
37282,"City of Hollywood, Florida",2
10800,eInfochips (An Arrow Company),2
65012347,Best-One Tire & Service,2
2804770,G-P,2
391906,ASSOULINE,2
10117714,Umbrex,2
86077586,Stellar Bank,2
102435008,Drinkun Inc,2
19328,NeighborWorks America,2
64086143,London Diocesan Board for Schools,2
48257,AVI Systems,2
82508061,Saipro Systems,2
9046316,Harvestone Low Carbon Partners,2
6892,American Residential Services,2
701795,Tower Legal Solutions,2
27803,"Bob Evans Farms, Inc.",2
84324294,College Board Contractor Talent Network,2
5584148,Pioneer Search Group LLC,2
55319893,Talking Tadpoles Pediatric Therapy,2
2886952,Sebela Pharmaceuticals Inc.,2
101721428,Mudrasys ,2
16874,TPN,2
58964,Hilmar,2
60389,PROMAN Staffing USA,2
129665,"Scribd, Inc.",2
1663642,Materne North America - GoGo squeeZ,2
79389296,Infinity Business Group,2
35519628,Worldwide Mission Critical,2
79769,"AMERISAFE, Inc.",2
19057123,Vitesco Technologies,2
19126366,Ecosystem Services Market Consortium (ESMC),2
92588523,Magnolia Patio and Pool,2
91709419,Scale Up Media Agency,2
127588,Verigent,2
3058308,Lochness Medical Inc.,2
1124924,Thompson Thrift,2
53352,Tews Company,2
12939,IREX,2
6466404,SunEnergy1,2
206006,Trupanion,2
702048,"John H. Carter Company, Inc.",2
5042164,The Finders Staffing Solutions,2
67147553,Transformation Hospitality Solutions,2
12701,Sensient Technologies Corporation,2
33682,Prime Residential,2
163348,Dartmouth College,2
28612966,Covia,2
343257,Holmes Murphy,2
93116242,Perspective Therapeutics,2
30207,Jackson Health System,2
22318663,Peak Physical Therapy ,2
670197,True Homes,2
7032083,Galaxy i technologies Inc,2
3085403,Wecom Fiber,2
74930,"Hall & Evans, LLC",2
581824,PENNYMAC,2
18659583,Harris,2
92611,"Miller Cooper & Co., Ltd.",2
5318,MFS Investment Management,2
14741,Peterson's,2
36118000,Integrated Fresh Solutions,2
79716451,MillerKnoll,2
55055569,GreenShade,2
240486,Affion Public,2
4536627,Teph Seal Auto Appearance,2
96880536,Constellation Search Group,2
163082,City of Mountain View,2
154101,National Beef Packing Company LLC,2
21219,Intralox,2
77681967,LV Search Partners,2
15217395,BRIGHTMARK,2
1218665,Alibaba Cloud,2
90489783,The Zimmerman Group,2
25050544,"Perseus Group, Constellation Software",2
163617,Employbridge,2
3072,Broadcom,2
79984425,Sarasota Clerk of the Circuit Court and County Comptroller,2
