title,num_postings,avg_min_salary,avg_med_salary,avg_max_salary,avg_annual_salary
Marina Director,1,,70000.000000000000,,70000.000000000000
Anti-Money Laundering Analyst (AML),1,,70000.000000000000,,70000.000000000000
"Corporate Partnership Manager, Rip City Remix",1,,70000.000000000000,,70000.000000000000
Latin America Sales Executive,1,,70000.000000000000,,70000.000000000000
Restaurant Assistant General Manager,1,,70000.000000000000,,70000.000000000000
Environmental Analyst - Project Manager,1,,70000.000000000000,,70000.000000000000
"Associate Clinical Account Specialist - New Jersey South / Philadelphia East - Biosense Webster, Inc",1,,70000.000000000000,,70000.000000000000
Renewal Specialist,1,,70000.000000000000,,70000.000000000000
CDL/Laborer/Apprentice,1,,70000.000000000000,,70000.000000000000
"Associate Clinical Account Specialist - Atlanta, GA - Biosense Webster, Inc",1,,70000.000000000000,,70000.000000000000
Account Executive (Inside Sales),1,,70000.000000000000,,70000.000000000000
Registered Nurse (Long Term Care) - FT,1,,70000.000000000000,,70000.000000000000
Anti-Money Laundering Analyst,1,,70000.000000000000,,70000.000000000000
Diversity and Inclusion Manager-3867,1,,70000.000000000000,,70000.000000000000
USA - Regional FP&P Analyst,1,,70000.000000000000,,70000.000000000000
"Associate Clinical Account Specialist - Anderson / Greenville, South Carolina - Biosense Webster, Inc",1,,70000.000000000000,,70000.000000000000
Radiology Technologist (CT),1,,70000.000000000000,,70000.000000000000
RN - Long Term Care,1,,70000.000000000000,,70000.000000000000
Investor Relations Marketing Analyst,1,,70000.000000000000,,70000.000000000000
Senior Inside Sales Representative,1,,70000.000000000000,,70000.000000000000
Diagnostics Sales Representative,1,,70000.000000000000,,70000.000000000000
Hotel General Manager,1,,70000.000000000000,,70000.000000000000
DTC Sales Inventory Planning Analyst,1,,70000.000000000000,,70000.000000000000
Senior Wealth Advisor - Brentwood/Pacific Palisades,1,,70000.000000000000,,70000.000000000000
Experiential Education Coach,1,,70000.000000000000,,70000.000000000000
Physical Therapist Bayway St. Petersburg Orthopedics,1,,70000.000000000000,,70000.000000000000
Assistant Dispensary General Manager,1,,70000.000000000000,,70000.000000000000
Field Application Associate - Mountain Technical Region,1,,70000.000000000000,,70000.000000000000
Associate Quality Engineer,1,,70000.000000000000,,70000.000000000000
Senior Welder,2,,33.5900000000000000,,69867.200000000000
Clinical Trial Associate,2,,33.5000000000000000,,69680.000000000000
Industrial Maintenance Technician I-III,1,,33.4500000000000000,,69576.000000000000
Assistant Club Manager,1,,69500.000000000000,,69500.000000000000
Licensed Vocational Nurse (LVN),1,,33.4100000000000000,,69492.800000000000
Sales Rep - Small Format,1,,69489.000000000000,,69489.000000000000
Hourly Maintenance Technician,1,,33.3900000000000000,,69451.200000000000
Analyst,2,,69028.490000000000,,69028.490000000000
Radiology Technologist,1,,69000.000000000000,,69000.000000000000
Investment Services Representative,1,,33.1700000000000000,,68993.600000000000
Compensation Analyst - Remote,1,,68841.680000000000,,68841.680000000000
Environmental Manager,1,,68820.000000000000,,68820.000000000000
Summer Intern 2024 - Software Engineering Internship - Firmware,1,,33.0000000000000000,,68640.000000000000
Software Development Engineering Intern,1,,33.0000000000000000,,68640.000000000000
Registered Nurse (RN) - 1:1 School Days,1,,33.0000000000000000,,68640.000000000000
Campaign Manager,1,,33.0000000000000000,,68640.000000000000
Nuclear Professional,1,,33.0000000000000000,,68640.000000000000
"Partnership Private Equity Portfolio Company, Senior Associate 2",1,,33.0000000000000000,,68640.000000000000
International Tax Transfer Pricing Intern - Summer 2024,1,,33.0000000000000000,,68640.000000000000
Sales Analyst,1,,33.0000000000000000,,68640.000000000000
Communications Specialist II,1,,33.0000000000000000,,68640.000000000000
Technical Development Program - Liquid,1,,33.0000000000000000,,68640.000000000000
Quality Control Associate,1,,33.0000000000000000,,68640.000000000000
Client Services Analyst,1,,33.0000000000000000,,68640.000000000000
Registered Nurse Resident,1,,33.0000000000000000,,68640.000000000000
Gov. Contract Coordinator,1,,68600.000000000000,,68600.000000000000
Water Plant Operator,1,,68536.000000000000,,68536.000000000000
Maintenance Technician 3rd Shift (11pm-7am),1,,32.9500000000000000,,68536.000000000000
Executive Administrative Assistant,3,,32.9500000000000000,,68536.000000000000
Customer Logistics Manager,1,,68500.000000000000,,68500.000000000000
Research and Developtment Specialist,1,,32.9300000000000000,,68494.400000000000
HEAVY EQUIPMENT MECHANIC,1,,32.8500000000000000,,68328.000000000000
Electrician,4,,32.8000000000000000,,68224.000000000000
CDL Truck Driver,1,,32.7500000000000000,,68120.000000000000
Assistant Professor Contemporary Art History,1,,68000.000000000000,,68000.000000000000
Site Manager,1,,68000.000000000000,,68000.000000000000
Business Development Associate - Entry Level,1,,68000.000000000000,,68000.000000000000
Business Tax Services Associate - Winter 2025,1,,68000.000000000000,,68000.000000000000
Staff Accountant,4,,56505.500000000000,,67940.000000000000
Facilities Maintenance Technician - $32.65 Per Hour - Denver International Airport,1,,32.6500000000000000,,67912.000000000000
Facilities Maintenance Technician - DIA - $32.65 Per Hour,1,,32.6500000000000000,,67912.000000000000
Dietitian (PRN) - Housewide Dietitians,1,,32.6400000000000000,,67891.200000000000
"Regional Administrative Field Assistant, OSH - 23335",1,,67810.000000000000,,67810.000000000000
"Community Engagement Coordinator, OSH - 23333",1,,67810.000000000000,,67810.000000000000
Local Delivery Driver - CDL A,1,,32.6000000000000000,,67808.000000000000
Maintenance Technician II,3,,32.5133333333333333,,67627.733333333333
Behavioral Healthcare Provider Supervisor 1 - 20071607,1,,32.5100000000000000,,67620.800000000000
Behavioral Healthcare Provider Supervisor 1 -,1,,32.5100000000000000,,67620.800000000000
"Developmental Specialist, Early Intervention",1,,32.5000000000000000,,67600.000000000000
Case Manager - Employment - HYS-HSS,1,,32.5000000000000000,,67600.000000000000
Front Office Manager - Conrad New York Downtown,1,,67600.000000000000,,67600.000000000000
Truck Driver - Local Class A - $32.50 per Hour - Penske Logistics,1,,32.5000000000000000,,67600.000000000000
CNC Machinist,3,,32.4300000000000000,,67454.400000000000
Data Center Technical Operations Engineer I,1,,32.3800000000000000,,67350.400000000000
Provider Enrollment Specialist (Credentialing) - Remote Position,1,,67332.000000000000,,67332.000000000000
Brand Ambassador,3,,32.3333333333333333,,67253.333333333333
Container Driver Commercial,1,,32.2400000000000000,,67059.200000000000
Night Auditor  ,1,,32.2200000000000000,,67017.600000000000
Pest Control Technician,5,,60003.334000000000,,66934.720000000000
Driver - CDL (B),1,,32.1500000000000000,,66872.000000000000
Clinical Forensic Specialist - Child Advocacy Center,1,,32.1400000000000000,,66851.200000000000
Account Executive,18,,66666.666666666667,,66666.666666666667
District Executive,1,,66650.000000000000,,66650.000000000000
QC Commercial Security Technician,1,,32.0000000000000000,,66560.000000000000
"Assistant Kitchen Manager, Town & Gown",1,,66560.000000000000,,66560.000000000000
QC Lead Technician,2,,32.0000000000000000,,66560.000000000000
"Brake Technician - Renton, WA",1,,32.0000000000000000,,66560.000000000000
VIP Guest Services Supervisor (Part-Time),1,,32.0000000000000000,,66560.000000000000
LGA Fueling Supervisor,1,,32.0000000000000000,,66560.000000000000
"Class A Route Delivery Truck Driver + $2,000 Sign-On Bonus!!",1,,32.0000000000000000,,66560.000000000000
RN - Nurse Residency Program,1,,32.0000000000000000,,66560.000000000000
Biologist,1,,32.0000000000000000,,66560.000000000000
Registered Nurse - RN for Evening Shifts,1,,32.0000000000000000,,66560.000000000000
Assistant Executive Steward,1,,66560.000000000000,,66560.000000000000
REGISTERED NURSE -RN - School Nursing,1,,32.0000000000000000,,66560.000000000000
"Coordinator, South Buena Vista",1,,32.0000000000000000,,66560.000000000000
Health Justice Policy Associate,1,,66560.000000000000,,66560.000000000000
Assistant Director of Admission,1,,66560.000000000000,,66560.000000000000
QC Security Installation Technician,1,,32.0000000000000000,,66560.000000000000
Billing Analyst,2,,32.0000000000000000,,66560.000000000000
VIP Guest Services Supervisor (Full-Time),1,,32.0000000000000000,,66560.000000000000
Machine Operator -Perry Harvest Plant,1,,32.0000000000000000,,66560.000000000000
Registered Nurse - RN for Day Shifts,1,,32.0000000000000000,,66560.000000000000
"Fire Sprinkler Inspector – Entry Level – Saint Rose, LA",2,,32.0000000000000000,,66560.000000000000
CDL Float Driver + $2500 Sign-On Bonus!,1,,32.0000000000000000,,66560.000000000000
"Senior Associate, Planning",1,,66560.000000000000,,66560.000000000000
Day Shift - Registered Nurse (RN),1,,32.0000000000000000,,66560.000000000000
"Shuttle Driver, CDL A - $10k Sign-on Bonus!",1,,32.0000000000000000,,66560.000000000000
Creative Marketing Intern,1,,32.0000000000000000,,66560.000000000000
"Labor 4 (Rock Springs, WY)",1,,31.9900000000000000,,66539.200000000000
Operations Manager - Carlsbad,1,,66500.000000000000,,66500.000000000000
Delivery Driver - Colby KS,1,,66450.000000000000,,66450.000000000000
Quality Auditor,2,,31.8250000000000000,,66196.000000000000
EH Specialist 5-Chatham,1,,66158.170000000000,,66158.170000000000
Procurement and Logistics Assistant,1,,66100.000000000000,,66100.000000000000
Licensed Practical Nurse (LPN),9,,31.7566666666666667,,66053.866666666667
Reliability Technician,1,,31.7500000000000000,,66040.000000000000
Federal Tax Associate (Fall 2026/Winter 2027)​,1,,66000.000000000000,,66000.000000000000
Branch Manager,4,,66000.000000000000,,66000.000000000000
Community Association Manager,2,,65780.000000000000,,65780.000000000000
Student Success Coach,2,,65780.000000000000,,65780.000000000000
Experienced Registered Nurse - Neuroscience ICU (UPMC Shadyside NSICU),1,,31.6000000000000000,,65728.000000000000
OCU-Technical-Mechanical Engineering Technician-4x10pm,3,,31.5000000000000000,,65520.000000000000
Operations Analyst,2,,31.5000000000000000,,65520.000000000000
Retail Banker I (14th & 5th) Preferred Bilingual French- 30 Hours,1,,31.5000000000000000,,65520.000000000000
OCU-Technical-Mechanical Engineering Technical Support Specialist-2nd Shift,1,,31.5000000000000000,,65520.000000000000
Housekeeping Manager,2,,65500.000000000000,,65500.000000000000
Delivery Driver / CDL A required,1,,65494.000000000000,,65494.000000000000
DHS Credentialed/Experienced Background Investigator-Nationwide,2,,31.4850000000000000,,65488.800000000000
Industrial Electrician,5,,14584.480000000000,,65478.400000000000
Planner,1,,31.4700000000000000,,65457.600000000000
1st Shift Trailer Mechanic - Bonuses Available,1,,31.2800000000000000,,65062.400000000000
"Assembler Technician, 2nd shift",1,,31.2800000000000000,,65062.400000000000
Associate Sales Representative - Advanced Surgical - Sacramento,1,,65000.000000000000,,65000.000000000000
Carroll (IA) Class A Delivery Driver,1,,65000.000000000000,,65000.000000000000
"Yelp - Inside Sales Representative (Remote - Nashville), application via RippleMatch",1,,65000.000000000000,,65000.000000000000
Associate Sales Representative - Advanced Surgical - Central NJ,1,,65000.000000000000,,65000.000000000000
"Yelp - Inside Sales Representative (Remote - Philadelphia, PA), application via RippleMatch",1,,65000.000000000000,,65000.000000000000
Associate Director of Development,1,,65000.000000000000,,65000.000000000000
"Associate Director, Individual Giving",1,,65000.000000000000,,65000.000000000000
"Yelp - Inside Sales Representative (Remote - New Orleans), application via RippleMatch",1,,65000.000000000000,,65000.000000000000
Talent Acquisition Recruiter,1,,65000.000000000000,,65000.000000000000
"Research Analyst, Global Occupier Services",1,,65000.000000000000,,65000.000000000000
HVAC Service Coordinator,1,,65000.000000000000,,65000.000000000000
"Yelp - Inside Sales Representative (Remote - Stamford, CT), application via RippleMatch",1,,65000.000000000000,,65000.000000000000
Business Tax Services Associate – Fall 2024,1,,65000.000000000000,,65000.000000000000
Senior ABA Therapist,1,,65000.000000000000,,65000.000000000000
Administrative Assistant-AITS,1,,65000.000000000000,,65000.000000000000
Digital Marketing Manager,1,,65000.000000000000,,65000.000000000000
Accounts Payable Lead,1,,65000.000000000000,,65000.000000000000
Performance Manager,1,,65000.000000000000,,65000.000000000000
Class A Driver- Centreville,1,,65000.000000000000,,65000.000000000000
"Pharmaceutical Sales & Service Associate - San Antonio, TX",1,,65000.000000000000,,65000.000000000000
Front End Developer,1,,65000.000000000000,,65000.000000000000
Freight Analyst,1,,65000.000000000000,,65000.000000000000
Collections and Accounts Receivable Coordinator (140896),1,,65000.000000000000,,65000.000000000000
Estimating Coordinator,1,,65000.000000000000,,65000.000000000000
Assistant Director/Associate Director/Director of Development - College of LAS,1,,65000.000000000000,,65000.000000000000
"Design Sales Consultant, Boston",1,,65000.000000000000,,65000.000000000000
CAD-GIS Coordinator,1,,65000.000000000000,,65000.000000000000
St. Joseph Class A Delivery Driver,1,,65000.000000000000,,65000.000000000000
Corporate Account Manager,1,,65000.000000000000,,65000.000000000000
Data Specialist,1,,65000.000000000000,,65000.000000000000
Social Media & Marketing Manager,1,,65000.000000000000,,65000.000000000000
Area Coach/Hair Stylist Educator,3,,65000.000000000000,,65000.000000000000
Guest Services Agent  ,1,,31.2200000000000000,,64937.600000000000
Microbiologist (Antimicrobial Resistance ),1,,31.1400000000000000,,64771.200000000000
Truck Driver - Local Class B Hazmat - Penske Logistics,4,,64565.000000000000,,64565.000000000000
Sales Agent,3,,33348.333333333333,,64533.333333333333
Contracts and Grants Accountant III,1,,64518.000000000000,,64518.000000000000
Associate University Registrar,1,,64518.000000000000,,64518.000000000000
"Childcare Center Assistant Director- La Petite Academy, E Tregallas Rd",1,,31.0000000000000000,,64480.000000000000
Full Charge Bookkeeper,1,,31.0000000000000000,,64480.000000000000
ENVIRONMENTAL HEALTH & SAFETY COORDINATOR - CUTWATER,1,,31.0000000000000000,,64480.000000000000
Group Creative Director,1,,64480.000000000000,,64480.000000000000
Substation Electrician,1,,31.0000000000000000,,64480.000000000000
Home Health Aide (CNA) - Hospice Float - Up to $31/hour,1,,31.0000000000000000,,64480.000000000000
Truck Driver - CDL Class A - $90000 Annually - Penske Logistics,1,,31.0000000000000000,,64480.000000000000
Linguist/Editor,1,,31.0000000000000000,,64480.000000000000
LPN Licensed Practical Nurse $3000 Sign On,4,,31.0000000000000000,,64480.000000000000
Network Operations Center Technician,1,,31.0000000000000000,,64480.000000000000
Mechanic Helper,1,,30.9900000000000000,,64459.200000000000
